# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  5 07:46:25 2024
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2
Kepler-1726 b,Kepler-1726,1,1,18h57m32.68s,284.3861498,+45d43m11.04s,45.7197342,390.5520000,2.0660000,-2.0450000
Kepler-1727 b,Kepler-1727,1,1,19h21m20.07s,290.3336142,+38d43m41.78s,38.7282722,894.1870000,22.3780000,-22.3780000
Kepler-1728 b,Kepler-1728,1,1,19h08m22.56s,287.0940046,+39d03m38.81s,39.0607801,651.7830000,9.6110000,-9.3410000
Kepler-1729 b,Kepler-1729,1,1,19h46m46.55s,296.6939428,+42d37m34.01s,42.6261145,576.1810000,12.4470000,-11.9400000
Kepler-173 b,Kepler-173,1,2,19h38m35.19s,294.6466171,+41d53m02.74s,41.8840952,833.1650000,14.8280000,-14.8280000
Kepler-173 c,Kepler-173,1,2,19h38m35.19s,294.6466171,+41d53m02.74s,41.8840952,833.1650000,14.8280000,-14.8280000
Kepler-1730 b,Kepler-1730,1,1,18h47m50.54s,281.9605834,+43d42m10.94s,43.7030386,1427.0800000,61.5000000,-56.7200000
Kepler-1731 b,Kepler-1731,1,1,19h25m01.06s,291.2544229,+36d44m36.35s,36.7434302,169.9480000,0.6410000,-0.6360000
Kepler-1732 b,Kepler-1732,1,1,19h29m09.84s,292.2910129,+37d34m50.77s,37.5807686,1289.4100000,41.9500000,-41.9500000
Kepler-1733 b,Kepler-1733,1,1,19h24m33.23s,291.1384628,+37d51m33.28s,37.8592447,2080.5100000,135.3800000,-135.3800000
Kepler-1734 b,Kepler-1734,1,1,19h36m39.16s,294.1631670,+41d27m06.23s,41.4517316,1482.8300000,54.5850000,-54.5850000
Kepler-1735 b,Kepler-1735,1,1,18h44m12.08s,281.0503476,+47d11m17.52s,47.1882005,245.3030000,1.5080000,-1.5080000
Kepler-1736 b,Kepler-1736,1,1,19h19m06.41s,289.7766991,+38d15m44.05s,38.2622374,1430.0000000,51.5700000,-51.5700000
Kepler-1737 b,Kepler-1737,1,1,19h48m03.55s,297.0148111,+47d29m11.10s,47.4864170,,,
Kepler-1738 b,Kepler-1738,1,1,19h44m31.52s,296.1313474,+47d26m19.72s,47.4388098,1302.8700000,44.9200000,-42.0800000
Kepler-1739 b,Kepler-1739,1,1,19h44m55.69s,296.2320536,+47d40m43.91s,47.6788626,783.6660000,13.8540000,-13.3880000
Kepler-174 b,Kepler-174,1,3,19h09m45.35s,287.4389454,+43d49m55.22s,43.8320052,384.7570000,2.6840000,-2.6840000
Kepler-174 c,Kepler-174,1,3,19h09m45.35s,287.4389454,+43d49m55.22s,43.8320052,384.7570000,2.6840000,-2.6840000
Kepler-174 d,Kepler-174,1,3,19h09m45.35s,287.4389454,+43d49m55.22s,43.8320052,384.7570000,2.6840000,-2.6840000
Kepler-1740 b,Kepler-1740,1,1,19h35m29.68s,293.8736630,+38d55m20.84s,38.9224548,1061.7700000,36.6850000,-36.6850000
Kepler-1741 b,Kepler-1741,1,1,19h30m18.50s,292.5770730,+39d07m15.38s,39.1209390,270.7390000,2.7160000,-2.7160000
Kepler-1742 b,Kepler-1742,1,1,19h07m52.03s,286.9668086,+44d59m32.75s,44.9924315,669.5730000,8.9690000,-8.7390000
Kepler-1743 b,Kepler-1743,1,1,19h22m12.57s,290.5523552,+48d07m34.53s,48.1262575,538.8070000,6.1070000,-5.9750000
Kepler-1744 b,Kepler-1744,1,1,19h24m04.96s,291.0206823,+42d27m44.87s,42.4624633,1091.6300000,29.9700000,-29.9700000
Kepler-1745 b,Kepler-1745,1,1,19h33m52.56s,293.4689924,+42d49m20.49s,42.8223582,996.1050000,25.8745000,-25.8745000
Kepler-1746 b,Kepler-1746,1,1,19h13m16.90s,288.3203979,+42d15m40.99s,42.2613874,979.5410000,17.5140000,-17.5140000
Kepler-1747 b,Kepler-1747,1,1,18h56m50.32s,284.2096557,+45d15m29.10s,45.2580820,1321.3800000,60.9500000,-55.8900000
Kepler-1748 b,Kepler-1748,1,1,19h03m52.30s,285.9678970,+45d44m20.68s,45.7390789,1083.2800000,43.6200000,-40.4300000
Kepler-1749 b,Kepler-1749,1,1,19h21m10.70s,290.2945805,+45d33m52.27s,45.5645196,268.2000000,1.4035000,-1.4035000
Kepler-175 b,Kepler-175,1,2,19h18m12.78s,289.5532320,+43d52m34.02s,43.8761160,1312.3400000,45.2900000,-42.4200000
Kepler-175 c,Kepler-175,1,2,19h18m12.78s,289.5532320,+43d52m34.02s,43.8761160,1312.3400000,45.2900000,-42.4200000
Kepler-1750 b,Kepler-1750,1,1,19h29m24.36s,292.3514917,+48d30m39.86s,48.5110714,1497.3300000,67.9300000,-62.3700000
Kepler-1751 b,Kepler-1751,1,1,18h59m23.17s,284.8465476,+49d41m32.43s,49.6923412,1291.4700000,39.1900000,-36.9900000
Kepler-1752 b,Kepler-1752,1,1,19h23m24.99s,290.8541401,+51d13m21.88s,51.2227435,962.8880000,29.8990000,-28.1810000
Kepler-1753 b,Kepler-1753,1,1,19h12m56.80s,288.2366640,+46d36m21.15s,46.6058744,707.6880000,15.2150000,-14.5990000
Kepler-1754 b,Kepler-1754,1,1,19h41m49.70s,295.4570818,+50d04m37.86s,50.0771838,718.9450000,21.7430000,-20.5230000
Kepler-1755 b,Kepler-1755,1,1,19h47m23.06s,296.8460920,+40d08m18.88s,40.1385777,982.3830000,22.9370000,-21.9320000
Kepler-1756 b,Kepler-1756,1,1,19h37m27.58s,294.3649040,+40d43m15.20s,40.7208898,,,
Kepler-1757 b,Kepler-1757,1,1,19h50m57.55s,297.7397823,+46d56m30.82s,46.9418957,807.3080000,16.5170000,-15.8780000
Kepler-1758 b,Kepler-1758,1,1,19h51m11.24s,297.7968197,+39d55m16.82s,39.9213378,1588.4100000,75.4900000,-69.0400000
Kepler-1759 b,Kepler-1759,1,1,19h53m51.75s,298.4656275,+48d33m33.60s,48.5593334,385.3480000,3.1480000,-3.0990000
Kepler-176 b,Kepler-176,1,4,19h38m40.30s,294.6679021,+43d51m11.56s,43.8532104,527.3210000,6.0580000,-5.9250000
Kepler-176 c,Kepler-176,1,4,19h38m40.30s,294.6679021,+43d51m11.56s,43.8532104,527.3210000,6.0580000,-5.9250000
Kepler-176 d,Kepler-176,1,4,19h38m40.30s,294.6679021,+43d51m11.56s,43.8532104,527.3210000,6.0580000,-5.9250000
Kepler-176 e,Kepler-176,1,4,19h38m40.30s,294.6679021,+43d51m11.56s,43.8532104,527.3210000,6.0580000,-5.9250000
Kepler-1760 b,Kepler-1760,1,1,18h56m31.83s,284.1326058,+48d49m30.52s,48.8251452,,,
Kepler-1761 b,Kepler-1761,1,1,18h56m31.91s,284.1329728,+49d08m33.48s,49.1426325,221.1860000,1.1330000,-1.1330000
Kepler-1762 b,Kepler-1762,1,1,19h21m58.36s,290.4931471,+39d47m07.84s,39.7855117,1663.7400000,87.7400000,-79.5100000
Kepler-1763 b,Kepler-1763,1,1,19h36m27.13s,294.1130368,+40d21m46.39s,40.3628861,756.4860000,9.7675000,-9.7675000
Kepler-1764 b,Kepler-1764,1,1,19h35m31.18s,293.8799047,+41d23m37.81s,41.3938374,1542.4800000,61.7000000,-61.7000000
Kepler-1765 b,Kepler-1765,1,1,19h52m03.47s,298.0144601,+42d57m26.75s,42.9574314,764.4560000,13.4230000,-12.9750000
Kepler-1766 b,Kepler-1766,1,1,19h37m06.54s,294.2772343,+46d40m30.85s,46.6752351,501.2290000,4.9460000,-4.8520000
Kepler-1767 b,Kepler-1767,1,1,19h34m34.59s,293.6441248,+46d59m22.81s,46.9896696,820.5060000,19.9410000,-19.9410000
Kepler-1768 b,Kepler-1768,1,1,19h59m49.74s,299.9572335,+44d46m18.79s,44.7718851,632.7660000,5.9560000,-5.8490000
Kepler-1769 b,Kepler-1769,1,1,19h38m58.41s,294.7433755,+43d27m40.19s,43.4611633,438.4120000,4.5000000,-4.4120000
Kepler-177 b,Kepler-177,1,2,19h04m11.31s,286.0471442,+45d03m11.53s,45.0532038,1435.4400000,42.1000000,-39.8100000
Kepler-177 c,Kepler-177,1,2,19h04m11.31s,286.0471442,+45d03m11.53s,45.0532038,1435.4400000,42.1000000,-39.8100000
Kepler-1770 b,Kepler-1770,1,1,19h57m00.07s,299.2502851,+43d24m37.32s,43.4103663,582.9420000,5.8610000,-5.7480000
Kepler-1771 b,Kepler-1771,1,1,19h28m03.23s,292.0134714,+49d01m08.86s,49.0191267,565.7520000,,
Kepler-1772 b,Kepler-1772,1,1,19h17m45.15s,289.4381201,+39d16m13.29s,39.2703594,871.5640000,12.5020000,-12.1600000
Kepler-1773 b,Kepler-1773,1,1,19h04m53.57s,286.2232284,+38d15m29.40s,38.2581676,681.2550000,9.8400000,-9.5680000
Kepler-1774 b,Kepler-1774,1,1,19h14m17.86s,288.5743991,+40d59m18.98s,40.9886069,816.5920000,11.8120000,-11.8120000
Kepler-1775 b,Kepler-1775,1,1,19h05m36.56s,286.4023452,+38d44m18.84s,38.7385674,657.0230000,6.0880000,-5.9780000
Kepler-1776 b,Kepler-1776,1,1,19h26m08.26s,291.5344017,+47d02m32.98s,47.0424958,690.3360000,6.7705000,-6.7705000
Kepler-1777 b,Kepler-1777,1,1,19h21m18.87s,290.3286455,+37d43m23.23s,37.7231188,619.1460000,6.1395000,-6.1395000
Kepler-1778 b,Kepler-1778,1,1,19h09m26.71s,287.3612976,+43d44m19.68s,43.7388000,1276.2900000,49.7700000,-46.2300000
Kepler-1779 b,Kepler-1779,1,1,20h01m40.19s,300.4174607,+45d36m19.75s,45.6054854,908.5010000,25.5370000,-24.2010000
Kepler-178 b,Kepler-178,1,3,19h08m24.25s,287.1010275,+46d53m47.05s,46.8964033,716.0250000,10.3690000,-10.0820000
Kepler-178 c,Kepler-178,1,3,19h08m24.25s,287.1010275,+46d53m47.05s,46.8964033,716.0250000,10.3690000,-10.0820000
Kepler-178 d,Kepler-178,1,3,19h08m24.25s,287.1010275,+46d53m47.05s,46.8964033,716.0250000,10.3690000,-10.0820000
Kepler-1780 b,Kepler-1780,1,1,19h36m20.14s,294.0839282,+42d48m34.24s,42.8095104,790.5160000,14.6085000,-14.6085000
Kepler-1781 b,Kepler-1781,1,1,19h26m50.76s,291.7114906,+42d20m29.43s,42.3415097,962.6300000,34.9580000,-32.6300000
Kepler-1782 b,Kepler-1782,1,1,18h43m42.28s,280.9261620,+44d05m16.09s,44.0878036,305.7920000,1.3900000,-1.3770000
Kepler-1783 b,Kepler-1783,1,1,19h48m05.06s,297.0210984,+41d22m37.80s,41.3771655,264.0780000,1.2320000,-1.2200000
Kepler-1784 b,Kepler-1784,1,1,19h51m49.00s,297.9541684,+44d40m02.82s,44.6674491,883.0450000,21.3090000,-20.3440000
Kepler-1785 b,Kepler-1785,1,1,19h43m10.12s,295.7921797,+47d36m00.25s,47.6000699,745.7400000,10.6850000,-10.3930000
Kepler-1786 b,Kepler-1786,1,1,19h30m21.07s,292.5877743,+38d31m19.14s,38.5219827,863.9090000,13.3030000,-13.3030000
Kepler-1787 b,Kepler-1787,1,1,19h16m15.43s,289.0643042,+47d07m02.65s,47.1174041,778.6020000,13.0170000,-12.6040000
Kepler-1788 b,Kepler-1788,1,1,19h24m53.85s,291.2243829,+45d46m41.16s,45.7780993,560.4450000,8.1590000,-7.9330000
Kepler-1789 b,Kepler-1789,1,1,18h51m27.15s,282.8631419,+41d47m47.88s,41.7966332,611.4610000,7.9180000,-7.7220000
Kepler-179 b,Kepler-179,1,2,19h54m39.27s,298.6636163,+47d45m42.96s,47.7619329,605.6800000,6.5650000,-6.5650000
Kepler-179 c,Kepler-179,1,2,19h54m39.27s,298.6636163,+47d45m42.96s,47.7619329,605.6800000,6.5650000,-6.5650000
Kepler-1790 b,Kepler-1790,1,1,19h38m16.05s,294.5668577,+46d04m32.63s,46.0757312,1070.1700000,21.8400000,-20.9900000
Kepler-1791 b,Kepler-1791,1,1,18h57m57.68s,284.4903166,+42d38m53.75s,42.6482636,602.2180000,,
Kepler-1792 b,Kepler-1792,1,1,19h39m21.62s,294.8400788,+39d05m09.51s,39.0859757,601.0290000,9.8240000,-9.5190000
Kepler-1793 b,Kepler-1793,1,1,19h27m39.11s,291.9129477,+40d57m14.14s,40.9539265,1189.8800000,53.5700000,-53.5700000
Kepler-1794 b,Kepler-1794,1,1,20h02m28.72s,300.6196594,+45d47m19.70s,45.7888068,561.2290000,10.5630000,-10.1870000
Kepler-1795 b,Kepler-1795,1,1,19h05m55.02s,286.4792568,+39d16m11.57s,39.2698793,,,
Kepler-1796 b,Kepler-1796,1,1,20h06m10.33s,301.5430397,+44d36m20.25s,44.6056251,825.8830000,15.4740000,-14.9240000
Kepler-1797 b,Kepler-1797,1,1,19h29m51.42s,292.4642406,+45d58m05.81s,45.9682799,1338.4900000,41.1950000,-41.1950000
Kepler-1798 b,Kepler-1798,1,1,19h26m54.29s,291.7262251,+37d31m44.28s,37.5289680,395.1960000,6.0225000,-6.0225000
Kepler-1799 b,Kepler-1799,1,1,19h13m14.09s,288.3086994,+51d28m42.01s,51.4783348,2254.6900000,160.3700000,-140.8500000
Kepler-18 b,Kepler-18,1,3,19h52m19.07s,298.0794448,+44d44m46.49s,44.7462480,433.0470000,3.2040000,-3.1580000
Kepler-18 c,Kepler-18,1,3,19h52m19.07s,298.0794448,+44d44m46.49s,44.7462480,433.0470000,3.2040000,-3.1580000
Kepler-18 d,Kepler-18,1,3,19h52m19.07s,298.0794448,+44d44m46.49s,44.7462480,433.0470000,3.2040000,-3.1580000
Kepler-180 b,Kepler-180,1,2,19h42m17.10s,295.5712566,+49d46m28.25s,49.7745140,695.6500000,8.6460000,-8.4400000
Kepler-180 c,Kepler-180,1,2,19h42m17.10s,295.5712566,+49d46m28.25s,49.7745140,695.6500000,8.6460000,-8.4400000
Kepler-1800 b,Kepler-1800,1,1,19h50m36.32s,297.6513317,+40d21m08.70s,40.3524154,350.4550000,2.1050000,-2.0810000
Kepler-1801 b,Kepler-1801,1,2,19h40m39.36s,295.1640095,+39d12m05.05s,39.2014024,839.3320000,15.9560000,-15.3800000
Kepler-1801 c,Kepler-1801,1,2,19h40m39.36s,295.1640095,+39d12m05.05s,39.2014024,839.3320000,15.9560000,-15.3800000
Kepler-1802 b,Kepler-1802,1,2,20h00m58.10s,300.2420869,+44d08m28.63s,44.1412854,636.6940000,49.1220000,-42.6460000
Kepler-1802 c,Kepler-1802,1,2,20h00m58.10s,300.2420869,+44d08m28.63s,44.1412854,636.6940000,49.1220000,-42.6460000
Kepler-1804 b,Kepler-1804,1,1,20h05m22.29s,301.3428675,+44d40m19.83s,44.6721750,434.4560000,5.7100000,-5.5670000
Kepler-1805 b,Kepler-1805,1,1,19h00m20.77s,285.0865387,+40d53m56.58s,40.8990506,221.6390000,1.2465000,-1.2465000
Kepler-1806 b,Kepler-1806,1,1,19h10m08.39s,287.5349528,+49d48m05.86s,49.8016283,978.0660000,34.5340000,-32.2930000
Kepler-1807 b,Kepler-1807,1,1,19h26m11.86s,291.5494119,+44d31m38.20s,44.5272788,1299.3200000,29.8900000,-29.8900000
Kepler-1808 b,Kepler-1808,1,1,19h09m10.19s,287.2924737,+39d22m59.53s,39.3832039,1022.0100000,28.1400000,-26.6910000
Kepler-1809 b,Kepler-1809,1,1,19h21m03.64s,290.2651662,+40d32m54.58s,40.5484937,409.6020000,3.3295000,-3.3295000
Kepler-181 b,Kepler-181,1,2,19h44m36.31s,296.1512831,+50d05m44.81s,50.0957806,609.2830000,7.9460000,-7.9460000
Kepler-181 c,Kepler-181,1,2,19h44m36.31s,296.1512831,+50d05m44.81s,50.0957806,609.2830000,7.9460000,-7.9460000
Kepler-1810 b,Kepler-1810,1,1,19h27m15.12s,291.8129995,+38d05m17.15s,38.0880964,1009.8700000,29.4550000,-29.4550000
Kepler-1811 b,Kepler-1811,1,1,19h19m55.04s,289.9793241,+40d08m34.03s,40.1427848,1390.5600000,53.5300000,-49.7700000
Kepler-1812 b,Kepler-1812,1,1,19h52m20.28s,298.0845087,+40d16m59.71s,40.2832525,1409.1900000,59.2600000,-54.7400000
Kepler-1813 b,Kepler-1813,1,1,19h28m57.58s,292.2399069,+48d30m41.48s,48.5115214,,,
Kepler-1814 b,Kepler-1814,1,2,19h00m52.00s,285.2166767,+41d16m56.80s,41.2824449,726.3460000,15.2670000,-14.6610000
Kepler-1814 c,Kepler-1814,1,2,19h00m52.00s,285.2166767,+41d16m56.80s,41.2824449,726.3460000,15.2670000,-14.6610000
Kepler-1815 b,Kepler-1815,1,1,20h00m40.91s,300.1704720,+43d59m05.66s,43.9849048,1006.6300000,33.1300000,-31.1100000
Kepler-1816 b,Kepler-1816,1,1,19h47m24.24s,296.8509823,+50d41m55.58s,50.6987736,437.8230000,3.5990000,-3.5990000
Kepler-1817 b,Kepler-1817,1,1,18h48m08.00s,282.0333419,+44d28m40.78s,44.4779955,748.5690000,12.9720000,-12.5450000
Kepler-1818 b,Kepler-1818,1,1,18h57m18.84s,284.3284866,+40d34m07.95s,40.5688741,1034.5900000,22.7500000,-21.8200000
Kepler-1819 b,Kepler-1819,1,1,19h46m14.41s,296.5600307,+46d51m26.87s,46.8574644,1363.1900000,52.7400000,-49.0000000
Kepler-182 b,Kepler-182,1,2,19h19m19.23s,289.8301128,+50d35m10.33s,50.5862025,1549.0900000,50.5300000,-50.5300000
Kepler-182 c,Kepler-182,1,2,19h19m19.23s,289.8301128,+50d35m10.33s,50.5862025,1549.0900000,50.5300000,-50.5300000
Kepler-1820 b,Kepler-1820,1,1,19h46m51.06s,296.7127400,+48d16m20.22s,48.2722828,1425.3900000,59.7000000,-55.1500000
Kepler-1821 b,Kepler-1821,1,1,19h38m06.11s,294.5254573,+49d52m20.94s,49.8724840,799.6990000,12.0365000,-12.0365000
Kepler-1822 b,Kepler-1822,1,1,19h49m08.52s,297.2855000,+41d18m20.06s,41.3055733,897.5970000,30.6990000,-28.7660000
Kepler-1823 b,Kepler-1823,1,1,18h55m01.15s,283.7547770,+45d20m06.45s,45.3351250,724.9710000,8.5240000,-8.3310000
Kepler-1824 b,Kepler-1824,1,1,19h46m49.73s,296.7071957,+41d12m13.03s,41.2036197,1040.1000000,26.4100000,-25.1500000
Kepler-1825 b,Kepler-1825,1,1,19h30m03.38s,292.5140647,+42d39m06.32s,42.6517554,430.2540000,3.3440000,-3.3440000
Kepler-1826 b,Kepler-1826,1,1,19h31m04.80s,292.7700072,+48d53m59.45s,48.8998469,336.9520000,3.1575000,-3.1575000
Kepler-1827 b,Kepler-1827,1,1,19h29m00.61s,292.2525301,+40d47m34.04s,40.7927895,686.4610000,7.8630000,-7.8630000
Kepler-1828 b,Kepler-1828,1,1,19h29m42.62s,292.4275963,+37d19m14.74s,37.3207616,871.8100000,17.8935000,-17.8935000
Kepler-1829 b,Kepler-1829,1,1,19h14m39.48s,288.6644840,+51d29m54.17s,51.4983798,679.9210000,9.7340000,-9.4670000
Kepler-183 b,Kepler-183,1,2,19h34m07.39s,293.5308112,+39d18m57.36s,39.3159329,1050.6400000,27.6900000,-27.6900000
Kepler-183 c,Kepler-183,1,2,19h34m07.39s,293.5308112,+39d18m57.36s,39.3159329,1050.6400000,27.6900000,-27.6900000
Kepler-1830 b,Kepler-1830,1,1,19h40m33.37s,295.1390408,+40d58m44.59s,40.9790527,1056.8800000,19.1850000,-19.1850000
Kepler-1831 b,Kepler-1831,1,1,19h41m12.59s,295.3024604,+49d35m20.56s,49.5890456,1053.4900000,20.9700000,-20.1900000
Kepler-1832 b,Kepler-1832,1,1,19h59m24.43s,299.8517779,+43d43m55.42s,43.7320611,486.1740000,5.3715000,-5.3715000
Kepler-1833 b,Kepler-1833,1,1,19h23m29.14s,290.8714239,+45d24m37.01s,45.4102813,591.6020000,7.5830000,-7.3960000
Kepler-1834 b,Kepler-1834,1,2,19h38m39.52s,294.6646789,+39d47m01.85s,39.7838461,500.3950000,8.3260000,-8.0630000
Kepler-1834 c,Kepler-1834,1,2,19h38m39.52s,294.6646789,+39d47m01.85s,39.7838461,500.3950000,8.3260000,-8.0630000
Kepler-1835 b,Kepler-1835,1,1,18h41m15.56s,280.3148152,+43d59m08.48s,43.9856885,1404.3800000,54.7000000,-50.8200000
Kepler-1836 b,Kepler-1836,1,1,19h29m15.62s,292.3150933,+40d50m19.61s,40.8387799,1472.6200000,71.7700000,-65.5000000
Kepler-1837 b,Kepler-1837,1,1,19h12m49.82s,288.2076012,+45d41m00.41s,45.6834463,1229.1800000,48.3100000,-44.8500000
Kepler-1838 b,Kepler-1838,1,1,19h55m58.01s,298.9917165,+40d08m32.14s,40.1422600,451.2420000,4.8660000,-4.7650000
Kepler-1839 b,Kepler-1839,1,1,19h36m53.87s,294.2244432,+50d04m32.07s,50.0755761,1136.6000000,24.9800000,-23.9500000
Kepler-184 b,Kepler-184,1,3,19h27m48.45s,291.9518784,+43d04m28.62s,43.0746172,610.3260000,6.0115000,-6.0115000
Kepler-184 c,Kepler-184,1,3,19h27m48.45s,291.9518784,+43d04m28.62s,43.0746172,610.3260000,6.0115000,-6.0115000
Kepler-184 d,Kepler-184,1,3,19h27m48.45s,291.9518784,+43d04m28.62s,43.0746172,610.3260000,6.0115000,-6.0115000
Kepler-1840 b,Kepler-1840,1,1,19h54m22.77s,298.5948803,+41d26m09.47s,41.4359643,513.1070000,6.7205000,-6.7205000
Kepler-1841 b,Kepler-1841,1,1,19h10m49.66s,287.7069031,+40d41m06.78s,40.6852161,631.7000000,7.4220000,-7.2550000
Kepler-1842 b,Kepler-1842,1,1,19h05m00.38s,286.2516039,+42d22m42.37s,42.3784353,923.5510000,19.2330000,-18.4780000
Kepler-1843 b,Kepler-1843,1,1,19h31m32.46s,292.8852302,+41d16m45.01s,41.2791690,784.6250000,14.0230000,-14.0230000
Kepler-1844 b,Kepler-1844,1,1,19h30m45.70s,292.6903973,+37d56m04.45s,37.9345682,1804.3600000,133.0300000,-116.2100000
Kepler-1845 b,Kepler-1845,1,1,19h31m36.39s,292.9016226,+38d17m49.32s,38.2970320,710.7240000,17.0450000,-17.0450000
Kepler-1846 b,Kepler-1846,1,1,19h37m33.83s,294.3909489,+44d45m46.63s,44.7629523,374.6150000,2.4155000,-2.4155000
Kepler-1847 b,Kepler-1847,1,1,19h46m24.34s,296.6014013,+44d19m30.82s,44.3252289,1693.8600000,128.5700000,-111.9100000
Kepler-1848 b,Kepler-1848,1,1,19h57m31.56s,299.3814921,+45d35m31.50s,45.5920846,309.6960000,1.5180000,-1.5040000
Kepler-1849 b,Kepler-1849,1,1,19h01m10.06s,285.2919300,+41d15m20.62s,41.2557275,631.8840000,11.7520000,-11.3370000
Kepler-185 b,Kepler-185,1,2,18h49m52.36s,282.4681674,+43d53m23.81s,43.8899464,466.7350000,4.7440000,-4.6520000
Kepler-185 c,Kepler-185,1,2,18h49m52.36s,282.4681674,+43d53m23.81s,43.8899464,466.7350000,4.7440000,-4.6520000
Kepler-1850 b,Kepler-1850,1,1,19h08m34.28s,287.1428295,+43d36m58.02s,43.6161177,250.1990000,1.3330000,-1.3190000
Kepler-1851 b,Kepler-1851,1,1,19h02m41.70s,285.6737597,+45d38m23.41s,45.6398375,1589.8100000,75.4100000,-69.0000000
Kepler-1852 b,Kepler-1852,1,1,19h12m07.13s,288.0297157,+40d20m39.10s,40.3441934,772.4810000,15.6930000,-15.0910000
Kepler-1853 b,Kepler-1853,1,1,18h58m59.49s,284.7478834,+46d22m24.75s,46.3735415,562.3480000,8.6730000,-8.4180000
Kepler-1854 b,Kepler-1854,1,1,19h05m08.62s,286.2859300,+37d23m13.17s,37.3869915,423.3480000,,
Kepler-1855 b,Kepler-1855,1,1,18h53m36.45s,283.4018628,+41d30m58.16s,41.5161554,,,
Kepler-1856 b,Kepler-1856,1,1,19h43m38.20s,295.9091695,+51d20m52.36s,51.3478777,848.7600000,24.0920000,-22.8210000
Kepler-1857 b,Kepler-1857,1,1,19h45m49.37s,296.4557129,+39d35m54.73s,39.5985370,853.2750000,17.3490000,-16.6830000
Kepler-1858 b,Kepler-1858,1,1,19h29m13.78s,292.3074315,+46d37m35.68s,46.6265790,833.0550000,24.5440000,-24.5440000
Kepler-1859 b,Kepler-1859,1,2,19h35m57.28s,293.9886751,+46d43m04.80s,46.7179996,1331.2500000,43.2650000,-43.2650000
Kepler-1859 c,Kepler-1859,1,2,19h35m57.28s,293.9886751,+46d43m04.80s,46.7179996,1331.2500000,43.2650000,-43.2650000
Kepler-186 b,Kepler-186,1,5,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,0.7740000,-0.7740000
Kepler-186 c,Kepler-186,1,5,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,0.7740000,-0.7740000
Kepler-186 d,Kepler-186,1,5,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,0.7740000,-0.7740000
Kepler-186 e,Kepler-186,1,5,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,0.7740000,-0.7740000
Kepler-186 f,Kepler-186,1,5,19h54m36.66s,298.6527360,+43d57m17.96s,43.9549884,177.5940000,0.7740000,-0.7740000
Kepler-1860 b,Kepler-1860,1,1,19h37m24.20s,294.3508497,+50d04m51.47s,50.0809627,438.7030000,2.6280000,-2.5970000
Kepler-1861 b,Kepler-1861,1,1,19h43m23.16s,295.8465148,+49d56m10.17s,49.9361586,829.9850000,12.3095000,-12.3095000
Kepler-1862 b,Kepler-1862,1,1,19h47m00.81s,296.7533555,+49d22m41.06s,49.3780726,1232.1900000,48.0000000,-44.5900000
Kepler-1863 b,Kepler-1863,1,1,18h48m57.53s,282.2397185,+43d14m38.71s,43.2440854,865.5460000,11.6365000,-11.6365000
Kepler-1864 b,Kepler-1864,1,1,19h18m44.82s,289.6867653,+41d35m20.10s,41.5889178,298.8940000,1.8540000,-1.8310000
Kepler-1865 b,Kepler-1865,1,1,19h35m45.90s,293.9412380,+41d35m25.49s,41.5904136,922.2550000,27.3870000,-25.8770000
Kepler-1866 b,Kepler-1866,1,1,19h04m53.91s,286.2246453,+44d39m16.15s,44.6544869,976.7370000,18.3170000,-17.6660000
Kepler-1867 b,Kepler-1867,1,1,19h39m59.30s,294.9971007,+43d26m09.13s,43.4358698,680.5830000,7.0960000,-6.9540000
Kepler-1868 b,Kepler-1868,1,1,19h33m11.61s,293.2983733,+43d33m20.89s,43.5558025,274.1800000,0.9505000,-0.9505000
Kepler-1869 b,Kepler-1869,1,2,19h30m27.60s,292.6149958,+42d45m51.64s,42.7643438,113.0250000,0.2910000,-0.2910000
Kepler-1869 c,Kepler-1869,1,2,19h30m27.60s,292.6149958,+42d45m51.64s,42.7643438,113.0250000,0.2910000,-0.2910000
Kepler-187 b,Kepler-187,1,2,19h59m11.16s,299.7964955,+44d05m21.28s,44.0892448,1143.0000000,33.3100000,-31.5100000
Kepler-187 c,Kepler-187,1,2,19h59m11.16s,299.7964955,+44d05m21.28s,44.0892448,1143.0000000,33.3100000,-31.5100000
Kepler-1870 b,Kepler-1870,1,1,19h35m44.04s,293.9335076,+40d35m26.53s,40.5907040,407.2160000,2.7520000,-2.7160000
