
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN ra:             RA [deg]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,st_lum,st_lumerr1,st_lumerr2,st_lumlim,ra,dec,sy_dist,sy_disterr1,sy_disterr2
TIC 172900988 b,TIC 172900988 Aa,2,1,0.671,0.016,-0.021,0,128.6616644,31.5539793,250.9560000,3.2540000,-3.1720000
TIC 237913194 b,TIC 237913194,1,1,0.078,0.018,-0.019,0,22.4458116,-60.7399096,306.0630000,2.0510000,-2.0250000
TIC 241249530 b,TIC 241249530,2,1,0.408,0.013,-0.014,0,95.3088995,53.2950203,324.4480000,3.6960000,-3.6150000
TIC 257060897 b,TIC 257060897,1,1,0.610,0.020,-0.020,0,227.5321527,72.7103128,505.7030000,5.1260000,-5.0250000
TIC 279401253 b,TIC 279401253,1,2,0.097,0.017,-0.014,0,57.6572277,-15.0262251,285.5840000,2.7900000,-2.7380000
TIC 279401253 c,TIC 279401253,1,2,0.097,0.017,-0.014,0,57.6572277,-15.0262251,285.5840000,2.7900000,-2.7380000
TIC 365102760 b,TIC 365102760,1,1,0.707,,,0,305.8398236,54.3943194,555.5460000,7.6990000,-7.4940000
TIC 393818343 b,TIC 393818343,1,1,0.067,0.024,-0.024,0,310.2917002,3.6382967,93.7345000,0.3527000,-0.3500000
TIC 46432937 b,TIC 46432937,1,1,-1.385,0.032,-0.034,0,83.8689794,-14.5971909,90.5369000,0.2080000,-0.2070000
TIC 4672985 b,TIC 4672985,1,1,0.114,0.020,-0.017,0,38.4706782,-10.6573827,253.3850000,2.2140000,-2.1760000
TOI-1052 b,TOI-1052,1,2,0.384,0.020,-0.014,0,337.5102738,-75.6465606,129.8040000,0.5600000,-0.5550000
TOI-1052 c,TOI-1052,1,2,0.384,0.020,-0.014,0,337.5102738,-75.6465606,129.8040000,0.5600000,-0.5550000
TOI-1062 b,TOI-1062,1,2,-0.274,0.010,-0.011,0,38.1209678,-78.0236828,82.1733000,0.1635000,-0.1629000
TOI-1062 c,TOI-1062,1,2,-0.274,0.010,-0.011,0,38.1209678,-78.0236828,82.1733000,0.1635000,-0.1629000
TOI-1064 b,TOI-1064,1,2,-0.623,0.025,-0.026,0,296.0039349,-47.5620305,68.0726000,0.3639000,-0.3601000
TOI-1064 c,TOI-1064,1,2,-0.623,0.025,-0.026,0,296.0039349,-47.5620305,68.0726000,0.3639000,-0.3601000
TOI-1075 b,TOI-1075,1,1,-1.144,0.087,-0.108,0,309.9712091,-65.4496994,61.4592000,0.0943500,-0.0943500
TOI-1107 b,TOI-1107,1,1,0.671,0.038,-0.042,0,155.6078632,-82.2188693,281.3140000,2.0310000,-2.0030000
TOI-1130 b,TOI-1130,1,2,-0.854,0.033,-0.032,0,286.3760037,-41.4376399,58.2609000,0.1700000,-0.1691000
TOI-1130 c,TOI-1130,1,2,-0.854,0.033,-0.032,0,286.3760037,-41.4376399,58.2609000,0.1700000,-0.1691000
TOI-1135 b,TOI-1135,1,1,0.231,0.017,-0.018,0,193.3963704,85.1294952,114.0480000,0.3080000,-0.3060000
TOI-1136 b,TOI-1136,1,6,-0.027,0.023,-0.023,0,192.1848981,64.8552755,84.5362000,0.1583000,-0.1577000
TOI-1136 c,TOI-1136,1,6,-0.027,0.023,-0.023,0,192.1848981,64.8552755,84.5362000,0.1583000,-0.1577000
TOI-1136 d,TOI-1136,1,6,-0.027,0.023,-0.023,0,192.1848981,64.8552755,84.5362000,0.1583000,-0.1577000
TOI-1136 e,TOI-1136,1,6,-0.027,0.023,-0.023,0,192.1848981,64.8552755,84.5362000,0.1583000,-0.1577000
TOI-1136 f,TOI-1136,1,6,-0.027,0.023,-0.023,0,192.1848981,64.8552755,84.5362000,0.1583000,-0.1577000
TOI-1136 g,TOI-1136,1,6,-0.027,0.023,-0.023,0,192.1848981,64.8552755,84.5362000,0.1583000,-0.1577000
TOI-1173 b,TOI-1173,2,1,-0.169,0.022,-0.021,0,197.6830975,70.7680117,132.3530000,0.4610000,-0.4580000
TOI-1174 b,TOI-1174,1,1,-0.403,0.037,-0.034,0,209.2171751,68.6182106,94.6375000,0.2508000,-0.2494000
TOI-1180 b,TOI-1180,1,1,-0.577,0.036,-0.032,0,214.5557741,82.1937642,72.0238000,0.1326000,-0.1321000
TOI-1181 b,TOI-1181,1,1,0.642,0.022,-0.015,0,297.2158166,64.3543506,302.8190000,3.5420000,-3.4620000
TOI-1184 b,TOI-1184,1,1,-0.701,0.034,-0.034,0,272.2045196,60.6787845,58.5946000,0.0780000,-0.0778000
TOI-1194 b,TOI-1194,1,1,-0.151,0.022,-0.022,0,167.8214811,69.9647749,149.6670000,0.6550000,-0.6490000
TOI-1199 b,TOI-1199,1,1,0.304,0.002,-0.002,0,166.8806581,61.3525723,248.4270000,1.7920000,-1.7670000
TOI-1201 b,TOI-1201,2,1,-1.469,0.007,-0.007,0,42.2476999,-14.5372835,37.8871000,0.0516000,-0.0516000
TOI-122 b,TOI-122,1,1,-1.854,0.009,-0.009,0,332.9482355,-58.9460850,62.1180000,0.2165000,-0.2151000
TOI-1221 b,TOI-1221,1,1,-0.017,0.017,-0.012,0,107.9210254,-65.5088568,138.4110000,0.3870000,-0.3860000
TOI-1224 b,TOI-1224,1,2,-1.697,0.009,-0.009,0,37.1978356,-80.8991053,37.3312000,0.0601000,-0.0599000
TOI-1224 c,TOI-1224,1,2,-1.697,0.009,-0.009,0,37.1978356,-80.8991053,37.3312000,0.0601000,-0.0599000
TOI-1227 b,TOI-1227,1,1,-2.600,0.028,-0.030,0,186.7673635,-72.4518501,100.6410000,0.5730000,-0.5660000
TOI-1231 b,TOI-1231,1,1,-1.487,0.013,-0.014,0,156.7472600,-52.4678724,27.6227000,0.0609000,-0.0609000
TOI-1235 b,TOI-1235,1,1,-1.054,0.001,-0.001,0,152.2182549,69.2766204,39.6345000,0.0478000,-0.0478000
TOI-1244 b,TOI-1244,1,1,-0.629,0.035,-0.037,0,256.2795590,69.5190930,102.5510000,0.2400000,-0.2400000
TOI-1246 b,TOI-1246,1,4,-0.316,0.013,-0.011,0,251.1158702,70.4299917,169.4220000,0.6730000,-0.6690000
TOI-1246 c,TOI-1246,1,4,-0.301,0.027,-0.026,0,251.1158702,70.4299917,169.4220000,0.6730000,-0.6690000
TOI-1246 d,TOI-1246,1,4,-0.301,0.027,-0.026,0,251.1158702,70.4299917,169.4220000,0.6730000,-0.6690000
TOI-1246 e,TOI-1246,1,4,-0.301,0.027,-0.026,0,251.1158702,70.4299917,169.4220000,0.6730000,-0.6690000
TOI-1248 b,TOI-1248,1,1,-0.300,0.021,-0.022,0,259.0235918,63.1056072,168.7350000,0.6020000,-0.5970000
TOI-1249 b,TOI-1249,1,1,-0.101,0.022,-0.024,0,200.5615762,66.3085331,139.4900000,0.5370000,-0.5330000
TOI-125 b,TOI-125,1,3,-0.285,0.013,-0.014,0,23.5934253,-66.6763495,111.0590000,0.4440000,-0.4400000
TOI-125 c,TOI-125,1,3,-0.285,0.013,-0.014,0,23.5934253,-66.6763495,111.0590000,0.4440000,-0.4400000
TOI-125 d,TOI-125,1,3,-0.285,0.013,-0.014,0,23.5934253,-66.6763495,111.0590000,0.4440000,-0.4400000
TOI-1259 A b,TOI-1259 A,2,1,-0.590,0.023,-0.022,0,282.1001665,79.2564761,118.1060000,0.3750000,-0.3720000
TOI-1260 b,TOI-1260,1,3,-0.889,0.013,-0.014,0,157.1440712,65.8541986,73.5977000,0.1607000,-0.1601000
TOI-1260 c,TOI-1260,1,3,-0.889,0.013,-0.014,0,157.1440712,65.8541986,73.5977000,0.1607000,-0.1601000
TOI-1260 d,TOI-1260,1,3,-0.889,0.013,-0.014,0,157.1440712,65.8541986,73.5977000,0.1607000,-0.1601000
TOI-1266 b,TOI-1266,1,2,-1.538,0.082,-0.082,0,197.9965833,65.8336973,36.0118000,0.0295000,-0.0295000
TOI-1266 c,TOI-1266,1,2,-1.538,0.082,-0.082,0,197.9965833,65.8336973,36.0118000,0.0295000,-0.0295000
TOI-1268 b,TOI-1268,1,1,-0.288,0.014,-0.010,0,198.3885831,62.3053799,109.5570000,0.5450000,-0.5400000
TOI-1269 b,TOI-1269,1,1,-0.220,0.023,-0.023,0,249.6966397,64.5591810,172.1380000,0.6960000,-0.6900000
TOI-1272 b,TOI-1272,1,2,-0.426,0.021,-0.023,0,199.1962036,49.8610591,137.5720000,0.4030000,-0.4010000
TOI-1272 c,TOI-1272,1,2,-0.426,0.021,-0.023,0,199.1962036,49.8610591,137.5720000,0.4030000,-0.4010000
TOI-1273 b,TOI-1273,1,1,0.029,0.004,-0.004,0,214.1208564,58.3902534,177.1180000,1.2220000,-1.2060000
TOI-1278 b,TOI-1278,1,1,-1.212,0.001,-0.001,0,320.4784442,35.6486250,75.5759000,0.1549500,-0.1549500
TOI-1279 b,TOI-1279,1,1,-0.243,0.022,-0.023,0,185.0628734,56.2014094,107.0550000,0.2860000,-0.2840000
TOI-128.01,TOI-128,1,1,0.189,0.013,-0.014,0,79.5209381,-80.9643840,68.4727000,0.1192000,-0.1188000
TOI-1288 b,TOI-1288,1,2,-0.155,0.023,-0.023,0,313.1670294,65.6087833,114.8650000,0.3220000,-0.3210000
TOI-1288 c,TOI-1288,1,2,-0.155,0.023,-0.023,0,313.1670294,65.6087833,114.8650000,0.3220000,-0.3210000
TOI-1294 b,TOI-1294,1,2,0.368,0.022,-0.024,0,223.0926408,70.4765573,332.6480000,2.3010000,-2.2710000
TOI-1294 c,TOI-1294,1,2,0.368,0.022,-0.024,0,223.0926408,70.4765573,332.6480000,2.3010000,-2.2710000
TOI-1296 b,TOI-1296,1,1,0.402,0.024,-0.024,0,256.7706392,70.2384806,323.2650000,2.8450000,-2.7970000
TOI-1298 b,TOI-1298,1,1,0.321,0.020,-0.026,0,241.3229012,70.1900397,319.0360000,2.0010000,-1.9780000
TOI-132 b,TOI-132,1,1,-0.222,0.035,-0.038,0,338.3996623,-43.4368720,163.6780000,0.9930000,-0.9810000
TOI-1333 b,TOI-1333,2,1,0.713,0.039,-0.040,0,325.0145363,48.4067674,200.4920000,1.2020000,-1.1880000
TOI-1338 b,TOI-1338 A,2,2,0.329,0.006,-0.006,0,92.1330955,-59.5409853,399.0170000,3.1620000,-3.1130000
TOI-1338 c,TOI-1338 A,2,2,0.329,0.006,-0.006,0,92.1330955,-59.5409853,399.0170000,3.1620000,-3.1130000
TOI-1347 b,TOI-1347,1,2,-0.260,0.016,-0.016,0,280.3266806,70.2900536,147.4760000,1.0500000,-1.0350000
TOI-1347 c,TOI-1347,1,2,-0.260,0.016,-0.016,0,280.3266806,70.2900536,147.4760000,1.0500000,-1.0350000
TOI-1386 b,TOI-1386,1,2,0.010,0.025,-0.024,0,334.5041029,54.3190454,146.8580000,0.6870000,-0.6800000
TOI-1386 c,TOI-1386,1,2,0.010,0.025,-0.024,0,334.5041029,54.3190454,146.8580000,0.6870000,-0.6800000
TOI-139 b,TOI-139,1,1,-0.778,0.023,-0.024,0,336.4024144,-34.9097131,42.4061000,0.0764000,-0.0762000
TOI-1408 b,TOI-1408,1,2,0.471,0.014,-0.015,0,313.5110469,72.5806455,139.4840000,0.4180000,-0.4170000
TOI-1408 c,TOI-1408,1,2,0.471,0.014,-0.015,0,313.5110469,72.5806455,139.4840000,0.4180000,-0.4170000
TOI-1410 c,TOI-1410,1,2,-0.622,0.037,-0.034,0,334.8828486,42.5603141,72.7512000,0.1607000,-0.1601000
TOI-1410.01,TOI-1410,1,2,-0.622,0.037,-0.034,0,334.8828486,42.5603141,72.7512000,0.1607000,-0.1601000
TOI-1411 b,TOI-1411,1,1,-1.013,0.039,-0.033,0,232.9460470,47.0555507,32.4778000,0.0225000,-0.0225000
TOI-1416 b,TOI-1416,1,1,-0.460,0.013,-0.014,0,216.9234892,41.9529862,55.0135000,0.0775000,-0.0772000
TOI-1420 b,TOI-1420,1,1,-0.152,0.035,-0.038,0,322.9418092,66.3490054,201.9180000,0.9180000,-0.9110000
TOI-1422 b,TOI-1422,1,1,0.048,0.014,-0.015,0,354.2408290,39.6392793,155.1410000,0.6630000,-0.6570000
TOI-1431 b,TOI-1431,1,1,1.068,0.078,-0.047,0,316.2036922,55.5880221,148.9250000,1.0340000,-1.0200000
TOI-1437 b,TOI-1437,1,1,0.285,0.005,-0.005,0,256.1387513,56.8425490,103.2970000,0.1830000,-0.1830000
TOI-1439 b,TOI-1439,1,1,0.441,0.021,-0.023,0,241.7639371,67.8776404,230.3060000,2.3580000,-2.3110000
TOI-1442 b,TOI-1442,1,1,-1.977,0.097,-0.125,0,287.2921006,74.1742762,41.1659000,0.0618000,-0.0615000
TOI-1443 b,TOI-1443,1,1,-0.420,0.046,-0.039,0,297.3986780,76.1391776,85.8034000,0.2059000,-0.2049000
TOI-1444 b,TOI-1444,1,1,-0.176,0.024,-0.023,0,305.4749252,70.9437054,125.4630000,0.3370000,-0.3350000
TOI-1448 b,TOI-1448,1,1,-1.755,0.007,-0.008,0,316.3240030,57.7710946,73.3345000,0.1733000,-0.1724000
TOI-1450 A b,TOI-1450 A,2,2,-1.565,0.095,-0.122,0,286.8540627,59.0866254,22.4467000,0.0132000,-0.0131000
TOI-1450 A c,TOI-1450 A,2,2,-1.565,0.095,-0.122,0,286.8540627,59.0866254,22.4467000,0.0132000,-0.0131000
TOI-1451 b,TOI-1451,1,1,0.024,0.024,-0.024,0,186.5242821,61.2589289,91.9362000,0.2177000,-0.2168000
TOI-1452 b,TOI-1452,2,1,-2.155,0.036,-0.039,0,290.1739741,73.1951082,30.5212000,0.0392000,-0.0390000
TOI-1467 b,TOI-1467,1,1,-1.420,0.022,-0.023,0,19.1146441,49.2331382,37.4418000,0.0546500,-0.0546500
TOI-1468 b,TOI-1468,1,2,-1.797,0.002,-0.002,0,16.6538724,19.2249195,24.7399000,0.0469000,-0.0467000
TOI-1468 c,TOI-1468,1,2,-1.797,0.002,-0.002,0,16.6538724,19.2249195,24.7399000,0.0469000,-0.0467000
TOI-1470 b,TOI-1470,1,2,-1.425,0.001,-0.001,0,10.0891431,61.2133868,51.9503000,0.0745000,-0.0745000
TOI-1470 c,TOI-1470,1,2,-1.425,0.001,-0.001,0,10.0891431,61.2133868,51.9503000,0.0745000,-0.0745000
TOI-1472 b,TOI-1472,1,1,-0.356,0.024,-0.024,0,14.1142611,48.6375168,121.8400000,1.3310000,-1.3030000
TOI-1478 b,TOI-1478,1,1,-0.013,0.016,-0.016,0,126.4337428,-13.5595485,152.8920000,0.9150000,-0.9050000
TOI-150.01,TOI-150,1,1,0.497,0.045,-0.039,0,112.9654210,-73.6060358,336.2670000,1.9270000,-1.9050000
TOI-1516 b,TOI-1516,1,1,0.391,0.028,-0.018,0,340.0846204,69.5037313,247.0540000,1.3680000,-1.3540000
TOI-1518 b,TOI-1518,1,1,1.462,0.083,-0.462,0,352.2675207,67.0348062,225.8880000,1.6900000,-1.6660000
TOI-157 b,TOI-157,1,1,0.020,0.022,-0.021,0,73.7014398,-76.6806061,355.6830000,2.8480000,-2.8040000
TOI-1601 b,TOI-1601,1,1,0.748,0.030,-0.031,0,38.3615690,41.0134321,336.6080000,8.3890000,-7.9980000
TOI-163 b,TOI-163,1,1,0.636,0.024,-0.026,0,79.7682532,-71.8955269,411.7190000,8.1630000,-7.8570000
TOI-1634 b,TOI-1634,2,2,-1.578,0.047,-0.047,0,56.3906096,37.1122803,35.2736000,0.0527000,-0.0526000
TOI-1634 c,TOI-1634,2,2,-1.578,0.047,-0.047,0,56.3906096,37.1122803,35.2736000,0.0527000,-0.0526000
TOI-1669 b,TOI-1669,1,2,-0.036,0.024,-0.024,0,45.9564744,83.5874273,111.2760000,0.3710000,-0.3680000
TOI-1669 c,TOI-1669,1,2,-0.036,0.024,-0.024,0,45.9564744,83.5874273,111.2760000,0.3710000,-0.3680000
TOI-1670 b,TOI-1670,1,2,0.400,0.015,-0.017,0,259.0172522,72.1611806,168.0670000,0.6900000,-0.6840000
TOI-1670 c,TOI-1670,1,2,0.400,0.015,-0.017,0,259.0172522,72.1611806,168.0670000,0.6900000,-0.6840000
TOI-1680 b,TOI-1680,1,1,-2.363,0.058,-0.059,0,292.3139790,65.9738018,37.2209000,0.0617000,-0.0614000
TOI-1683.01,TOI-1683,1,1,-0.787,0.030,-0.019,0,65.9796504,27.8223701,51.1884000,0.1393000,-0.1385000
TOI-1685 b,TOI-1685,1,1,-1.515,0.009,-0.009,0,68.5939529,43.0370395,37.6153000,0.0728000,-0.0725000
TOI-169 b,TOI-169,1,1,0.253,0.016,-0.015,0,16.7786879,-75.1989452,407.8400000,4.2370000,-4.1520000
TOI-1691 b,TOI-1691,1,1,-0.031,0.026,-0.024,0,272.4041179,86.8603430,111.4450000,0.3700000,-0.3670000
TOI-1693 b,TOI-1693,1,1,-1.554,0.094,-0.120,0,90.3083455,34.7730904,30.7947000,0.0391000,-0.0391000
TOI-1694 b,TOI-1694,1,2,-0.418,0.023,-0.023,0,97.7487104,66.3605956,124.6800000,0.5900000,-0.5840000
TOI-1694 c,TOI-1694,1,2,-0.418,0.023,-0.023,0,97.7487104,66.3605956,124.6800000,0.5900000,-0.5840000
TOI-1695 b,TOI-1695,1,1,-1.354,0.035,-0.036,0,21.9217346,72.2966148,45.1309000,0.0680500,-0.0680500
TOI-1696 b,TOI-1696,1,1,-2.148,0.048,-0.048,0,65.2806480,48.8198312,64.9172000,0.3581000,-0.3544000
TOI-1710 b,TOI-1710,2,1,-0.063,0.024,-0.024,0,94.2838373,76.2110200,81.2271000,0.1773000,-0.1766000
TOI-172 b,TOI-172,1,1,0.461,0.028,-0.028,0,316.6318791,-26.6928654,342.8310000,7.3710000,-7.0710000
TOI-1723 b,TOI-1723,1,1,0.064,0.026,-0.027,0,116.7971978,68.4766845,100.7270000,0.2920000,-0.2910000
TOI-1728 b,TOI-1728,1,1,-1.056,0.010,-0.010,0,120.6116787,64.7971531,60.7980000,0.1363500,-0.1363500
TOI-1736 b,TOI-1736,1,2,0.271,0.026,-0.026,0,43.4344615,69.1013450,88.9482000,0.3219000,-0.3198000
TOI-1736 c,TOI-1736,1,2,0.271,0.026,-0.026,0,43.4344615,69.1013450,88.9482000,0.3219000,-0.3198000
TOI-1739 b,TOI-1739,1,1,-0.524,0.023,-0.024,0,240.1724810,83.2586589,70.9819000,0.1032000,-0.1029000
TOI-1742 b,TOI-1742,1,1,0.121,0.022,-0.023,0,257.3288678,71.8766724,72.8871000,0.1196000,-0.1192000
TOI-1749 b,TOI-1749,1,3,-1.156,0.086,-0.107,0,282.7372281,64.4194660,99.5561000,0.1172000,-0.1172000
TOI-1749 c,TOI-1749,1,3,-1.156,0.086,-0.107,0,282.7372281,64.4194660,99.5561000,0.1172000,-0.1172000
TOI-1749 d,TOI-1749,1,3,-1.156,0.086,-0.107,0,282.7372281,64.4194660,99.5561000,0.1172000,-0.1172000
TOI-1751 b,TOI-1751,1,1,0.297,0.026,-0.026,0,243.4888534,63.5335297,113.3350000,0.2930000,-0.2910000
TOI-1753 b,TOI-1753,1,1,-0.070,0.027,-0.026,0,252.4698351,61.1735768,226.6710000,2.7310000,-2.6670000
TOI-1758 b,TOI-1758,1,1,-0.373,0.023,-0.022,0,354.7415810,75.6852317,96.6215000,0.3434000,-0.3409000
TOI-1759 b,TOI-1759,1,1,-1.057,0.003,-0.003,0,326.8516615,62.7538164,40.0654000,0.0423000,-0.0423000
TOI-1775 b,TOI-1775,1,1,-0.316,0.020,-0.020,0,150.1151015,39.4577506,149.2340000,0.9530000,-0.9420000
TOI-1776 b,TOI-1776,1,1,-0.053,0.023,-0.023,0,164.7772913,40.9837182,44.6470000,0.1534000,-0.1523000
TOI-178 b,TOI-178,1,6,-0.879,0.032,-0.034,0,7.3020115,-30.4541159,62.6990000,0.2074000,-0.2061000
TOI-178 c,TOI-178,1,6,-0.879,0.032,-0.034,0,7.3020115,-30.4541159,62.6990000,0.2074000,-0.2061000
TOI-178 d,TOI-178,1,6,-0.879,0.032,-0.034,0,7.3020115,-30.4541159,62.6990000,0.2074000,-0.2061000
TOI-178 e,TOI-178,1,6,-0.879,0.032,-0.034,0,7.3020115,-30.4541159,62.6990000,0.2074000,-0.2061000
TOI-178 f,TOI-178,1,6,-0.879,0.032,-0.034,0,7.3020115,-30.4541159,62.6990000,0.2074000,-0.2061000
TOI-178 g,TOI-178,1,6,-0.879,0.032,-0.034,0,7.3020115,-30.4541159,62.6990000,0.2074000,-0.2061000
TOI-1789 b,TOI-1789,1,1,0.736,0.012,-0.011,0,142.7434060,26.5399951,229.0670000,2.3880000,-2.3400000
TOI-1794 b,TOI-1794,1,1,0.197,0.024,-0.024,0,203.3974857,49.0608433,155.7910000,0.6240000,-0.6190000
TOI-1798.01,TOI-1798,1,2,-0.416,0.022,-0.021,0,211.0939367,46.5192825,113.1810000,0.3090000,-0.3080000
TOI-1798.02,TOI-1798,1,2,-0.416,0.022,-0.021,0,211.0939367,46.5192825,113.1810000,0.3090000,-0.3080000
TOI-1799 b,TOI-1799,1,1,-0.062,0.023,-0.023,0,167.2329152,34.3030149,62.1274000,0.1962000,-0.1950000
TOI-1801 b,TOI-1801,2,1,-1.230,0.010,-0.010,0,175.5755995,23.0270335,30.6796000,0.1677000,-0.1677000
TOI-1806.01,TOI-1806,1,1,-1.779,0.098,-0.127,0,166.1181474,30.4585763,55.5211000,0.2006000,-0.1992000
TOI-1807 b,TOI-1807,1,1,-0.533,0.034,-0.034,0,201.2826259,38.9223671,42.5775000,0.0622000,-0.0620000
TOI-181 b,TOI-181,1,1,-0.526,0.016,-0.016,0,352.1725409,-34.4914099,96.2338000,0.5781000,-0.5714000
TOI-1811 b,TOI-1811,1,1,-0.560,0.011,-0.011,0,188.9223576,27.2143766,128.2300000,0.7110000,-0.7040000
TOI-1820 b,TOI-1820,1,1,0.294,0.020,-0.015,0,187.6867207,27.4520016,248.5040000,3.6480000,-3.5460000
TOI-1823 b,TOI-1823,1,1,-0.461,0.042,-0.038,0,196.2197201,63.7532610,71.6456000,0.1151000,-0.1148000
TOI-1824 b,TOI-1824,1,1,-0.373,0.023,-0.023,0,197.7312286,61.7448492,59.4314000,0.1300000,-0.1294000
TOI-1836 b,TOI-1836,1,2,0.570,0.026,-0.022,0,245.9079242,54.6900774,191.6490000,0.9290000,-0.9200000
TOI-1836 c,TOI-1836,1,2,0.570,0.026,-0.022,0,245.9079242,54.6900774,191.6490000,0.9290000,-0.9200000
TOI-1842 b,TOI-1842,1,1,0.695,0.026,-0.026,0,201.9626552,9.0306437,223.4650000,2.2600000,-2.2160000
TOI-1853 b,TOI-1853,1,1,-0.432,0.011,-0.011,0,211.4593468,16.9923703,165.1050000,1.0060000,-0.9940000
TOI-1855 b,TOI-1855,1,1,-0.095,0.016,-0.017,0,205.3539534,17.6868719,176.8330000,1.1860000,-1.1700000
TOI-1859 b,TOI-1859,1,1,0.477,0.022,-0.014,0,279.8317644,69.5228726,224.3850000,1.1730000,-1.1610000
TOI-1860 b,TOI-1860,1,1,-0.095,0.010,-0.010,0,226.4567308,64.0476821,45.8640000,0.0648000,-0.0645000
TOI-1898 b,TOI-1898,1,1,0.551,0.027,-0.020,0,144.5553000,23.5467464,79.6682000,0.4423000,-0.4377000
TOI-1899 b,TOI-1899,1,1,-1.057,0.003,-0.003,0,299.4268472,40.1433462,128.4380000,0.2500000,-0.2500000
TOI-1937 A b,TOI-1937 A,2,1,0.080,0.031,-0.032,0,116.3707214,-52.3832587,415.1350000,2.9290000,-2.8890000
TOI-198 b,TOI-198,1,1,-1.433,0.089,-0.112,0,2.2715087,-27.1217452,23.7262000,0.0265500,-0.0265500
TOI-199 b,TOI-199,1,2,-0.338,0.005,-0.003,0,80.1058735,-59.8954326,102.2700000,0.1910000,-0.1900000
TOI-199 c,TOI-199,1,2,-0.338,0.005,-0.003,0,80.1058735,-59.8954326,102.2700000,0.1910000,-0.1900000
TOI-1994 b,TOI-1994,1,1,1.223,0.139,-0.077,0,147.1745753,-51.7565640,515.6030000,9.1990000,-8.8890000
TOI-2000 b,TOI-2000,1,2,0.060,0.034,-0.033,0,146.3970631,-66.6866307,175.7130000,0.7600000,-0.7540000
TOI-2000 c,TOI-2000,1,2,0.060,0.034,-0.033,0,146.3970631,-66.6866307,175.7130000,0.7600000,-0.7540000
TOI-201 b,TOI-201,1,1,0.415,0.016,-0.017,0,87.4017825,-54.9104230,113.8250000,0.3470000,-0.3450000
TOI-2010 b,TOI-2010,1,1,0.114,0.027,-0.028,0,292.1669417,53.4873694,109.1900000,0.3220000,-0.3200000
TOI-2015 b,TOI-2015,1,1,-1.979,0.018,-0.022,0,232.1326528,27.3610730,47.3444000,0.1133000,-0.1126000
TOI-2018 b,TOI-2018,1,1,-1.000,0.041,-0.046,0,229.8374423,29.2078771,27.9956000,0.0214000,-0.0213000
TOI-2019 b,TOI-2019,1,1,0.441,0.023,-0.024,0,234.4317651,48.9552060,198.0070000,0.8230000,-0.8170000
TOI-2025 b,TOI-2025,1,1,0.387,0.021,-0.020,0,282.7952558,82.2454143,335.9850000,2.4340000,-2.4000000
TOI-2046 b,TOI-2046,1,1,0.280,0.020,-0.027,0,16.1849423,74.3313055,289.6680000,2.2250000,-2.1910000
TOI-2048 b,TOI-2048,1,1,-0.387,0.040,-0.045,0,237.9241066,52.3063083,116.5670000,0.2920000,-0.2900000
TOI-206 b,TOI-206,1,1,-1.836,0.096,-0.123,0,73.7382202,-62.5218740,47.7465000,0.1100000,-0.1095000
TOI-2068 b,TOI-2068,1,1,-1.311,0.020,-0.022,0,186.2735600,60.4183455,52.9328000,0.0586000,-0.0586000
TOI-2076 b,TOI-2076,1,3,-0.378,0.037,-0.037,0,217.3920159,39.7903991,41.9091000,0.0528000,-0.0526000
TOI-2076 c,TOI-2076,1,3,-0.378,0.037,-0.037,0,217.3920159,39.7903991,41.9091000,0.0528000,-0.0526000
TOI-2076 d,TOI-2076,1,3,-0.378,0.037,-0.037,0,217.3920159,39.7903991,41.9091000,0.0528000,-0.0526000
TOI-2081 b,TOI-2081,1,1,-1.338,0.002,-0.002,0,264.3022634,53.0255666,62.3446000,0.0833500,-0.0833500
TOI-2084 b,TOI-2084,2,1,-1.492,0.035,-0.040,0,259.2545389,72.7470231,114.5490000,0.3420000,-0.3390000
TOI-2088 b,TOI-2088,1,1,-0.362,0.040,-0.036,0,261.3748943,75.8822796,126.4600000,0.3600000,-0.3580000
TOI-2095 b,TOI-2095,1,2,-1.459,0.001,-0.002,0,285.6365235,75.4185135,41.9176000,0.0500000,-0.0500000
TOI-2095 c,TOI-2095,1,2,-1.459,0.001,-0.002,0,285.6365235,75.4185135,41.9176000,0.0500000,-0.0500000
TOI-2096 b,TOI-2096,1,2,-2.228,0.005,-0.005,0,151.6186989,74.8272107,48.4809000,0.0982000,-0.0978000
TOI-2096 c,TOI-2096,1,2,-2.228,0.005,-0.005,0,151.6186989,74.8272107,48.4809000,0.0982000,-0.0978000
TOI-2107 b,TOI-2107,1,1,-0.105,0.019,-0.020,0,286.7965405,-58.6968348,236.7050000,1.9340000,-1.9040000
TOI-2109 b,TOI-2109,1,1,0.673,0.034,-0.026,0,253.1862971,16.5799153,262.0410000,2.7530000,-2.6980000
